,f_MUNICIPIO_COD,f_MUNICIPIO,ANO,MES,ANOMES,REGIAO,HOMOCIDIO_DOLOSO,LESAO_CORPORAL_MORTE,LATROCINIO,CVLI,HOMOCIDIO_POR_INTERVENCAO_POLICIAL,LETALIDADE_VIOLENTA,TENTATIVA_HOMICIDIO,ESTUPRO,HOMICIDIO_CULPOSP,LESAO_CORPORAL_DOLOSA,LESAO_CORPORAL_CULPOSA,ROUBO_TRANSEUNTE,ROUBO_CELULAR,ROUBO_EM_COLETIVO,ROUBO_EM_RUA,ROUBO_VEICULO,ROUBO_DE_CARGA,ROUBO_COMERCIO,ROUBO_RESIDENCIAL,ROUBO_BANCO,ROUBO_CAIXA_ELETRONICO,ROUBO_CONSUCAO_SAQUE,ROUBO_APOS_SAQUE,ROUBO_BICICLETA,OUTROS_ROUBOS,TOTAL_ROUBOS,FURTO_VEICULOS,FURTO_TRANSEUNTE,FURTO_EM_COLETIVO,FURTO_CELULAR,FURTO_BICILETA,OUTROS_FURTOS,TOTAL_FURTOS,SEQUESTRO,EXTORSAO,SEQUESTRO_RELAMPAGO,ESTELIONATO,APREENSAO_DROGAS,POSSE_DROGAS,TRAFICO_DROGAS,APREENSAO_DROGAS_SEM_AUTOR,RECUPERACAO_VEICULOS,APF,AAAPAI,CMP,CMBA,AMEACA,PESSOAS_DESAPARECIDAS,ENCONTRO_CADAVER,ENCONTRO_OSSADA,POLICIAL_MILITAR_MORTO_SERVICO,POLICIAL_CIVIL_MORTO_SERVICO,REGISTRO_OCORRENCIAS,FASE
3876,3300803,CACHOEIRAS DE MACACU,2017,7,201707,INTERIOR,3,0,0,3,0,3,0,11,2,1,22,5,0,0,5,1,0,0,0,0,0,0,0,0,0,6,2,1,0,6,0,30,39,0,1,0,2,4,1,3,0,2,4,1,9,0,18,1,0,0,0,0,141,3
3877,3300902,CAMBUCI,2017,7,201707,INTERIOR,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,35,3
3878,3300936,CARAPEBUS,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,5,0,0,0,1,3,0,3,0,0,1,2,1,0,2,0,0,0,0,0,19,3
3879,3300951,COMENDADOR LEVY GASPARIAN,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
3880,3301009,CAMPOS DOS GOYTACAZES,2017,7,201707,INTERIOR,7,0,0,7,1,8,21,90,15,7,86,97,18,4,119,22,2,25,1,0,0,0,0,0,31,200,27,36,12,17,3,160,255,0,2,0,49,73,19,39,16,34,125,34,31,11,78,9,0,0,0,0,1139,3
3881,3301108,CANTAGALO,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,8,0,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,6,0,0,0,1,2,1,1,0,1,5,2,0,0,5,0,0,0,0,0,57,3
3882,3301157,CARDOSO MOREIRA,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,3,8,0,0,0,1,7,6,1,0,0,0,0,0,0,10,0,0,0,0,0,33,3
3883,3301207,CARMO,2017,7,201707,INTERIOR,1,0,0,1,0,1,2,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,7,8,0,0,0,2,18,12,2,4,0,1,0,7,0,10,0,0,0,0,0,101,3
3884,3301306,CASIMIRO DE ABREU,2017,7,201707,INTERIOR,3,0,0,3,0,3,3,20,3,2,14,2,1,0,3,1,0,0,0,0,0,0,0,1,2,7,2,0,0,1,0,13,16,0,0,0,3,5,3,2,0,5,8,0,4,0,24,1,0,0,0,0,122,3
3885,3301405,CONCEIÇÃO DE MACABU,2017,7,201707,INTERIOR,1,0,0,1,0,1,0,8,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,0,0,0,2,5,2,3,0,0,2,0,1,1,8,0,0,0,0,0,38,3
3886,3301504,CORDEIRO,2017,7,201707,INTERIOR,1,0,0,1,0,1,0,7,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,4,0,19,1,8,33,0,0,0,3,9,5,4,0,0,4,1,7,0,12,0,0,0,0,0,99,3
3887,3301603,DUAS BARRAS,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,2,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,41,3
3888,3301702,DUQUE DE CAXIAS,2017,7,201707,BAIXADA FLUMINENSE,33,0,0,33,6,39,33,295,29,12,100,672,200,246,1118,430,72,40,2,0,0,2,3,1,118,1786,89,82,12,39,2,224,448,0,2,2,94,32,4,29,1,282,116,31,52,9,216,20,1,0,1,0,3714,3
3889,3301801,ENGENHEIRO PAULO DE FRONTIN,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,9,4,5,0,0,7,0,1,0,3,1,0,0,0,0,39,3
3890,3301850,GUAPIMIRIM,2017,7,201707,BAIXADA FLUMINENSE,3,0,0,3,0,3,0,19,1,0,18,9,3,1,13,7,0,4,0,0,0,0,0,0,2,26,1,1,3,3,0,15,23,0,0,0,1,3,1,2,0,6,7,0,17,0,20,0,0,0,0,0,164,3
3891,3301876,IGUABA GRANDE,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,12,0,1,3,9,1,0,10,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,14,0,0,0,5,3,2,1,0,1,2,0,3,0,11,1,0,0,0,0,90,3
3892,3301900,ITABORAÍ,2017,7,201707,INTERIOR,2,0,0,2,4,6,7,50,2,1,32,98,13,18,129,90,10,13,1,0,0,0,0,0,25,268,13,10,2,4,0,95,124,0,1,0,23,39,1,36,2,64,51,29,18,0,44,2,0,0,0,0,776,3
3893,3302007,ITAGUAÍ,2017,7,201707,BAIXADA FLUMINENSE,2,0,0,2,1,3,4,28,1,2,24,73,32,24,129,39,0,7,0,0,0,0,1,0,6,182,8,14,2,10,0,42,76,0,1,0,11,9,0,7,2,33,17,2,19,1,24,2,0,0,0,0,462,3
3894,3302056,ITALVA,2017,7,201707,INTERIOR,1,0,0,1,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,1,1,1,0,0,2,0,0,4,0,6,0,0,0,0,0,39,3
3895,3302106,ITAOCARA,2017,7,201707,INTERIOR,0,0,0,0,0,0,2,12,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,4,10,0,0,0,0,4,3,1,0,0,3,0,3,0,12,0,0,0,0,0,78,3
3896,3302205,ITAPERUNA,2017,7,201707,INTERIOR,2,0,1,3,0,3,0,37,2,1,18,1,2,0,3,3,0,0,2,0,0,0,0,0,1,9,3,1,0,13,3,28,48,0,3,0,14,46,30,20,2,5,33,1,5,0,40,3,0,0,0,0,269,3
3897,3302254,ITATIAIA,2017,7,201707,INTERIOR,1,0,0,1,0,1,1,13,0,0,4,1,0,1,2,0,0,0,1,0,0,0,0,0,2,5,2,0,0,1,5,11,19,0,0,0,2,11,8,2,1,1,2,1,5,0,15,0,0,0,0,0,102,3
3898,3302270,JAPERI,2017,7,201707,BAIXADA FLUMINENSE,6,0,0,6,0,6,2,37,5,0,10,27,6,2,35,10,1,1,0,0,0,0,0,0,2,49,3,2,1,1,0,8,15,0,1,0,4,14,1,7,6,8,6,3,9,1,21,0,0,0,0,0,204,3
3899,3302304,LAJE DO MURIAÉ,2017,7,201707,INTERIOR,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,21,3
3900,3302403,MACAÉ,2017,7,201707,INTERIOR,1,0,1,2,0,2,3,58,11,1,43,70,43,3,116,22,3,10,1,0,0,0,0,0,23,175,11,26,4,30,2,125,198,0,3,0,57,37,5,31,1,18,52,10,15,1,70,4,0,0,0,0,877,3
3901,3302452,MACUCO,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,1,0,0,0,0,0,16,3
3902,3302502,MAGÉ,2017,7,201707,BAIXADA FLUMINENSE,10,0,2,12,0,12,8,115,5,1,24,88,33,18,139,18,7,3,3,0,0,0,2,1,17,190,14,8,2,7,1,61,93,0,4,0,12,10,1,9,0,17,33,2,28,2,77,9,0,0,1,0,699,3
3903,3302601,MANGARATIBA,2017,7,201707,INTERIOR,1,0,0,1,0,1,2,12,1,2,4,11,0,1,12,5,0,1,0,0,0,0,0,0,2,20,1,1,0,2,0,14,18,0,0,1,3,9,4,4,1,1,15,4,6,0,23,0,0,0,0,0,151,3
3904,3302700,MARICÁ,2017,7,201707,GRANDE NITERÓI,0,0,1,1,0,1,1,50,5,7,37,30,7,1,38,26,0,4,5,0,0,0,0,0,6,79,17,11,3,9,1,63,104,0,0,0,14,21,4,15,2,19,28,9,10,0,69,6,0,0,0,0,504,3
3905,3302809,MENDES,2017,7,201707,INTERIOR,1,0,0,1,0,1,0,7,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,7,0,0,0,3,8,1,7,0,0,11,1,2,0,4,0,0,0,0,0,45,3
3906,3302858,MESQUITA,2017,7,201707,BAIXADA FLUMINENSE,4,0,2,6,0,6,5,58,4,0,24,155,34,18,207,74,17,5,0,0,0,0,0,0,21,324,9,43,4,11,0,43,110,0,0,0,17,20,2,18,0,57,37,15,17,2,28,4,0,0,0,0,786,3
3907,3302908,MIGUEL PEREIRA,2017,7,201707,INTERIOR,0,0,0,0,0,0,1,9,4,1,9,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1,1,0,0,0,16,18,0,0,0,3,5,3,2,0,2,1,0,1,0,5,1,0,0,0,0,80,3
3908,3303005,MIRACEMA,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,10,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,11,0,0,0,2,13,12,1,1,0,4,0,2,0,9,0,0,0,0,0,62,3
3909,3303104,NATIVIDADE,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,13,0,0,0,1,2,1,1,0,0,8,0,1,0,7,0,0,0,0,0,46,3
3910,3303203,NILÓPOLIS,2017,7,201707,BAIXADA FLUMINENSE,6,0,1,7,0,7,2,45,2,1,12,163,50,9,222,152,9,6,0,0,0,0,1,0,69,459,5,23,4,11,1,70,114,0,0,0,30,7,4,3,0,20,14,3,7,0,42,0,0,0,0,0,837,3
3911,3303302,NITERÓI,2017,7,201707,GRANDE NITERÓI,11,0,0,11,3,14,14,146,13,13,127,313,79,14,406,223,5,35,5,1,0,1,1,2,70,749,55,79,11,69,16,249,479,0,7,0,138,39,15,23,2,126,80,22,116,14,128,9,0,0,0,0,2457,3
3912,3303401,NOVA FRIBURGO,2017,7,201707,INTERIOR,2,0,0,2,0,2,0,83,3,1,29,1,4,0,5,0,0,0,2,0,0,0,0,0,3,10,5,9,1,11,1,48,75,0,1,0,32,65,30,35,1,6,43,16,10,1,72,0,1,0,0,0,481,3
3913,3303500,NOVA IGUAÇU,2017,7,201707,BAIXADA FLUMINENSE,33,0,1,34,2,36,25,260,21,10,115,632,163,93,888,251,36,40,6,0,0,0,3,0,67,1291,65,76,12,31,5,238,427,0,5,0,133,39,4,35,1,117,123,35,89,8,236,31,1,0,0,0,3156,3
3914,3303609,PARACAMBI,2017,7,201707,BAIXADA FLUMINENSE,2,0,0,2,0,2,1,26,0,0,8,0,2,1,3,7,1,1,0,0,0,0,0,0,1,13,1,1,0,2,0,11,15,0,0,0,3,2,0,2,0,1,3,0,15,0,17,0,0,0,0,0,109,3
3915,3303708,PARAÍBA DO SUL,2017,7,201707,INTERIOR,1,0,0,1,0,1,0,9,1,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,19,22,0,0,0,3,40,30,10,1,1,26,4,16,2,15,3,0,0,0,0,141,3
3916,3303807,PARATY,2017,7,201707,INTERIOR,1,0,0,1,0,1,3,20,1,0,9,4,1,0,5,0,0,0,0,0,0,0,0,0,3,6,7,4,0,4,1,16,34,0,0,0,7,22,7,13,2,4,14,2,10,2,16,3,1,1,0,0,175,3
3917,3303856,PATY DO ALFERES,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
3918,3303906,PETRÓPOLIS,2017,7,201707,INTERIOR,1,1,0,2,0,2,1,107,7,5,27,20,3,2,25,3,1,3,0,0,0,0,0,0,2,33,8,19,5,23,0,140,196,0,3,0,31,44,17,27,4,10,70,6,48,3,129,9,0,0,0,0,814,3
3919,3303955,PINHEIRAL,2017,7,201707,INTERIOR,4,0,0,4,0,4,1,6,0,0,4,6,1,0,7,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,0,10,13,0,0,0,4,6,3,2,1,0,0,0,5,0,10,0,0,0,0,0,82,3
3920,3304003,PIRAÍ,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,7,0,0,1,2,0,1,3,0,0,0,1,0,0,0,0,0,0,4,1,0,0,5,0,8,14,0,0,0,3,8,5,3,0,0,6,0,1,0,4,1,0,0,0,0,63,3
3921,3304102,PORCIÚNCULA,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,17,21,0,0,0,1,4,3,1,0,1,5,0,5,1,9,1,0,0,0,0,67,3
3922,3304110,PORTO REAL,2017,7,201707,INTERIOR,1,0,2,3,0,3,0,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,7,0,0,0,0,9,3,5,1,1,6,0,6,0,6,1,0,0,0,0,52,3
3923,3304128,QUATIS,2017,7,201707,INTERIOR,1,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,1,1,0,0,3,0,1,0,1,0,0,0,0,0,15,3
3924,3304144,QUEIMADOS,2017,7,201707,BAIXADA FLUMINENSE,10,0,0,10,1,11,2,71,5,1,19,67,13,7,87,13,11,6,1,0,0,0,0,0,14,132,18,6,1,4,3,29,61,0,5,0,24,9,2,6,1,19,22,2,12,1,49,5,0,0,0,0,465,3
3925,3304151,QUISSAMÃ,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,5,1,1,3,2,1,1,4,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,10,10,0,0,0,1,5,2,3,0,1,5,0,4,2,10,0,0,0,0,0,58,3
3926,3304201,RESENDE,2017,7,201707,INTERIOR,4,0,0,4,0,4,5,47,1,1,7,12,2,0,14,4,0,2,0,0,0,0,0,0,3,23,6,8,1,6,5,48,74,0,1,0,18,27,10,20,1,7,42,7,15,0,45,4,0,0,0,0,360,3
3927,3304300,RIO BONITO,2017,7,201707,INTERIOR,0,0,0,0,0,0,4,27,3,0,9,6,1,0,7,4,1,1,0,0,0,0,0,0,3,16,10,1,0,3,1,13,28,0,2,0,10,13,4,9,0,10,9,0,3,0,11,1,0,0,0,0,154,3
3928,3304409,RIO CLARO,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,12,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,3,1,2,0,0,3,0,6,1,5,0,0,0,0,0,54,3
3929,3304508,RIO DAS FLORES,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,3,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,24,3
3930,3304524,RIO DAS OSTRAS,2017,7,201707,INTERIOR,3,0,1,4,0,4,6,42,11,4,29,36,16,4,56,12,0,2,2,0,0,0,0,0,4,76,8,9,2,22,6,74,121,0,2,0,26,11,2,8,1,10,19,2,8,1,60,3,0,0,0,0,491,3
3931,3304557,RIO DE JANEIRO,2017,7,201707,CAPITAL,110,0,8,118,35,153,166,1924,124,53,1133,4496,1386,878,6760,2434,525,301,51,2,3,3,37,12,1802,11811,560,1001,593,864,86,3862,7085,0,68,6,1627,311,128,139,46,1874,905,193,562,101,1675,176,10,0,2,0,33890,3
3932,3304607,SANTA MARIA MADALENA,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,7,0,0,0,2,3,3,0,0,0,1,0,2,0,4,0,0,0,0,0,36,3
3933,3304706,SANTO ANTÔNIO DE PÁDUA,2017,7,201707,INTERIOR,2,0,0,2,0,2,0,9,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,9,16,0,0,0,1,5,3,2,0,1,6,0,3,0,9,0,0,0,0,0,96,3
3934,3304755,SÃO FRANCISCO DE ITABAPOANA,2017,7,201707,INTERIOR,1,0,0,1,0,1,1,9,1,3,7,1,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,16,17,0,0,0,3,6,5,2,0,1,8,0,0,0,6,0,0,0,0,0,71,3
3935,3304805,SÃO FIDÉLIS,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,12,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,4,2,17,25,0,0,0,3,7,4,2,1,1,2,1,6,1,13,0,0,0,0,0,90,3
3936,3304904,SÃO GONÇALO,2017,7,201707,GRANDE NITERÓI,28,0,0,28,4,32,14,312,11,6,150,707,187,79,973,489,97,55,6,0,0,0,4,1,186,1812,82,53,17,43,2,271,467,0,4,1,121,38,7,26,5,360,102,31,81,3,237,22,0,0,1,0,3935,3
3937,3305000,SÃO JOÃO DA BARRA,2017,7,201707,INTERIOR,1,0,0,1,0,1,0,14,1,0,3,2,0,2,4,0,0,2,1,0,0,0,0,0,2,9,0,2,0,1,2,30,35,0,0,0,7,5,0,5,0,1,9,2,2,0,15,0,3,0,0,0,117,3
3938,3305109,SÃO JOÃO DE MERITI,2017,7,201707,BAIXADA FLUMINENSE,11,0,2,13,3,16,18,112,13,3,69,317,65,60,442,350,47,11,1,0,0,0,3,1,111,966,26,17,9,11,0,63,126,0,1,0,47,29,0,28,1,152,85,22,39,2,124,11,1,0,0,0,1816,3
3939,3305133,SÃO JOSÉ DE UBÁ,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,8,3
3940,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,15,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,0,0,0,12,12,0,0,0,1,0,1,0,11,0,1,0,0,0,56,3
3941,3305208,SÃO PEDRO DA ALDEIA,2017,7,201707,INTERIOR,4,0,0,4,0,4,1,26,3,2,18,20,2,0,22,5,0,1,0,0,0,1,0,0,2,31,10,0,1,5,0,32,48,0,0,0,10,57,45,9,3,7,6,2,7,0,11,2,0,0,0,0,272,3
3942,3305307,SÃO SEBASTIÃO DO ALTO,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,4,0,0,0,0,0,37,3
3943,3305406,SAPUCAIA,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,7,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,9,12,0,0,0,1,5,4,1,0,0,5,2,3,0,9,1,0,0,0,0,60,3
3944,3305505,SAQUAREMA,2017,7,201707,INTERIOR,3,0,0,3,0,3,2,26,1,3,28,6,10,8,24,8,1,6,2,0,0,0,0,0,4,45,9,2,0,13,1,54,79,0,0,0,9,14,9,3,3,12,11,2,8,1,26,2,0,0,0,0,314,3
3945,3305554,SEROPÉDICA,2017,7,201707,BAIXADA FLUMINENSE,0,0,0,0,0,0,0,28,2,2,10,7,6,0,13,6,10,2,0,0,0,0,0,0,11,42,1,2,3,2,0,10,18,0,1,0,5,2,0,2,0,10,17,2,8,2,19,6,1,0,0,0,187,3
3946,3305604,SILVA JARDIM,2017,7,201707,INTERIOR,2,0,1,3,0,3,0,5,2,0,10,0,1,0,1,1,3,0,0,0,0,0,0,0,2,7,0,0,0,1,0,16,17,0,0,0,1,1,0,0,1,1,3,0,2,0,5,1,0,0,0,0,57,3
3947,3305703,SUMIDOURO,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,1,0,2,0,1,0,3,0,0,0,0,0,32,3
3948,3305752,TANGUÁ,2017,7,201707,INTERIOR,2,0,0,2,0,2,1,6,0,0,5,8,2,0,10,10,1,2,0,0,0,0,0,0,2,25,2,0,0,0,1,18,21,0,0,0,3,5,0,3,2,5,4,0,1,0,6,2,0,0,0,0,87,3
3949,3305802,TERESÓPOLIS,2017,7,201707,INTERIOR,0,0,0,0,0,0,3,65,2,7,37,3,0,0,3,1,0,0,0,0,0,0,0,0,1,5,11,8,1,4,0,95,119,0,1,0,22,91,51,39,6,9,75,14,28,0,74,10,0,0,0,0,619,3
3950,3305901,TRAJANO DE MORAES,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,3
3951,3306008,TRÊS RIOS,2017,7,201707,INTERIOR,4,0,0,4,0,4,2,30,1,4,8,4,2,0,6,0,1,0,2,0,0,0,0,0,2,11,3,3,1,2,2,51,62,0,2,0,7,41,31,9,1,3,32,6,12,3,44,0,0,0,0,0,293,3
3952,3306107,VALENÇA,2017,7,201707,INTERIOR,1,0,0,1,0,1,1,31,3,0,6,3,0,0,3,0,0,1,0,0,0,0,0,0,0,4,2,2,0,5,0,27,36,0,0,0,7,19,10,8,1,0,11,1,10,1,37,1,0,0,0,0,189,3
3953,3306156,VARRE-SAI,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
3954,3306206,VASSOURAS,2017,7,201707,INTERIOR,0,0,0,0,0,0,0,19,1,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,9,14,0,0,0,2,10,5,4,1,2,9,1,4,2,7,0,0,0,0,0,73,3
3955,3306305,VOLTA REDONDA,2017,7,201707,INTERIOR,1,0,0,1,1,2,7,39,3,0,13,19,9,1,29,5,1,6,1,0,0,0,1,0,4,47,6,10,4,16,1,85,122,0,1,1,47,73,11,57,7,8,76,23,18,1,63,3,0,0,0,0,556,3
3956,3300100,ANGRA DOS REIS,2017,8,201708,INTERIOR,9,0,0,9,3,12,8,51,6,1,17,25,9,21,55,8,0,8,0,0,0,0,0,0,4,74,6,3,1,3,1,33,48,0,2,1,29,46,11,29,7,8,33,8,32,0,48,4,1,0,0,0,449,3
3957,3300159,APERIBÉ,2017,8,201708,INTERIOR,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,2,0,0,3,1,0,0,2,0,0,0,0,0,25,3
3958,3300209,ARARUAMA,2017,8,201708,INTERIOR,9,0,0,9,0,9,5,41,2,1,28,23,14,0,37,6,2,7,0,0,0,0,0,0,7,59,10,7,2,10,1,70,100,0,0,0,15,30,12,13,6,11,18,6,18,0,46,4,0,1,0,0,430,3
3959,3300225,AREAL,2017,8,201708,INTERIOR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,1,0,1,0,0,2,0,0,0,3,0,0,1,0,0,18,3
3960,3300233,ARMAÇÃO DOS BÚZIOS,2017,8,201708,INTERIOR,1,0,0,1,0,1,3,9,0,1,8,3,3,0,6,0,0,1,0,0,0,0,0,0,6,9,0,0,0,4,0,33,41,0,0,0,4,10,1,8,1,2,9,2,4,0,17,1,1,0,0,0,164,3
3961,3300258,ARRAIAL DO CABO,2017,8,201708,INTERIOR,2,0,0,2,0,2,1,9,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,2,4,0,1,0,1,1,14,19,0,2,0,1,34,21,11,2,0,21,7,4,0,15,0,0,0,0,0,137,3
3962,3300308,BARRA DO PIRAÍ,2017,8,201708,INTERIOR,1,0,0,1,0,1,5,32,3,0,6,1,3,0,4,0,0,0,1,0,0,0,0,0,1,6,2,3,0,7,2,26,40,0,0,0,5,21,3,18,0,2,27,4,9,0,28,4,1,0,0,0,186,3
3963,3300407,BARRA MANSA,2017,8,201708,INTERIOR,6,0,0,6,0,6,15,56,7,5,29,9,1,4,14,3,0,1,1,0,0,0,0,0,1,20,10,17,1,7,0,49,84,0,1,0,9,38,10,28,4,8,45,5,43,0,47,2,3,0,0,0,471,3
3964,3300456,BELFORD ROXO,2017,8,201708,BAIXADA FLUMINENSE,21,0,1,22,2,24,3,114,16,0,36,249,37,20,306,201,39,10,2,0,0,0,2,0,55,615,38,18,3,1,0,90,150,0,5,0,18,19,0,19,0,114,59,16,82,2,115,13,0,0,0,0,1432,3
3965,3300506,BOM JARDIM,2017,8,201708,INTERIOR,1,0,0,1,0,1,1,11,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,4,5,0,0,0,4,5,2,2,1,1,4,3,2,0,13,0,0,0,0,0,70,3
3966,3300605,BOM JESUS DO ITABAPOANA,2017,8,201708,INTERIOR,0,0,0,0,0,0,2,11,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,8,7,15,33,0,0,0,7,14,10,5,0,0,7,0,3,3,14,0,1,0,0,0,134,3
3967,3300704,CABO FRIO,2017,8,201708,INTERIOR,12,0,0,12,0,12,17,49,7,3,27,55,5,0,60,15,4,12,0,0,0,1,0,0,16,110,15,24,1,7,2,136,183,0,4,0,28,50,4,42,5,17,76,14,16,1,53,4,1,0,0,0,706,3
